,PM10,SO2,CO,O3,NO2,Max
0,0.7195121951219512,0.3142857142857143,0.4583333333333333,0.09230769230769231,0.01282051282051282,0.3005181347150259
1,0.14634146341463414,0.29523809523809524,0.2708333333333333,0.08205128205128205,0.0,0.13989637305699482
2,0.17073170731707318,0.29523809523809524,0.2916666666666667,0.08717948717948718,0.01282051282051282,0.13989637305699482
3,0.24390243902439024,0.29523809523809524,0.3958333333333333,0.08717948717948718,0.01282051282051282,0.13989637305699482
4,0.3048780487804878,0.29523809523809524,0.4583333333333333,0.05641025641025641,0.01282051282051282,0.13989637305699482
5,0.2073170731707317,0.2857142857142857,0.4375,0.07692307692307693,0.01282051282051282,0.13471502590673576
6,0.3170731707317073,0.29523809523809524,0.3958333333333333,0.07179487179487179,0.02564102564102564,0.13989637305699482
7,0.3048780487804878,0.3047619047619048,0.2916666666666667,0.08205128205128205,0.01282051282051282,0.14507772020725387
8,0.3048780487804878,0.29523809523809524,0.4166666666666667,0.05128205128205128,0.01282051282051282,0.13989637305699482
9,0.4146341463414634,0.29523809523809524,0.6458333333333334,0.09230769230769231,0.038461538461538464,0.17098445595854922
10,0.25609756097560976,0.29523809523809524,0.4583333333333333,0.08717948717948718,0.01282051282051282,0.13989637305699482
11,0.3048780487804878,0.29523809523809524,0.4166666666666667,0.07179487179487179,0.01282051282051282,0.13989637305699482
12,0.3048780487804878,0.29523809523809524,0.3333333333333333,0.046153846153846156,0.0,0.13989637305699482
13,0.21951219512195122,0.2857142857142857,0.2916666666666667,0.05128205128205128,0.0,0.13471502590673576
14,0.2804878048780488,0.29523809523809524,0.2708333333333333,0.07179487179487179,0.0,0.13989637305699482
15,0.5431482850182037,0.17045301425606954,0.2950178102737146,0.20684833326019844,0.1492134699681859,0.28292814023447516
16,0.5431482850182037,0.17045301425606954,0.2950178102737146,0.20684833326019844,0.1492134699681859,0.28292814023447516
17,0.24390243902439024,0.2571428571428571,0.3333333333333333,0.05641025641025641,0.0,0.11917098445595854
18,0.24390243902439024,0.16761904761904764,0.2708333333333333,0.05641025641025641,0.0,0.09844559585492228
19,0.17073170731707318,0.14285714285714285,0.25,0.035897435897435895,0.0,0.06735751295336788
20,0.3780487804878049,0.16761904761904764,0.3125,0.06153846153846154,0.0,0.15544041450777202
21,0.6097560975609756,0.13714285714285715,0.3541666666666667,0.06666666666666667,0.01282051282051282,0.2538860103626943
22,0.4024390243902439,0.12761904761904763,0.3125,0.05128205128205128,0.01282051282051282,0.16580310880829016
23,0.34146341463414637,0.20571428571428574,0.5625,0.05641025641025641,0.01282051282051282,0.13989637305699482
24,0.3048780487804878,0.2019047619047619,0.3125,0.03076923076923077,0.01282051282051282,0.12435233160621761
25,0.35365853658536583,0.259047619047619,0.3958333333333333,0.046153846153846156,0.01282051282051282,0.14507772020725387
26,0.524390243902439,0.12380952380952381,0.4375,0.09743589743589744,0.01282051282051282,0.21761658031088082
27,0.34146341463414637,0.11428571428571428,0.4166666666666667,0.07692307692307693,0.02564102564102564,0.13989637305699482
28,0.3780487804878049,0.10476190476190476,0.4583333333333333,0.08205128205128205,0.01282051282051282,0.15544041450777202
29,0.35365853658536583,0.10476190476190476,0.375,0.08205128205128205,0.01282051282051282,0.14507772020725387
30,0.32926829268292684,0.10476190476190476,0.4166666666666667,0.08717948717948718,0.01282051282051282,0.13471502590673576
31,0.45121951219512196,0.14285714285714285,0.3958333333333333,0.12307692307692308,0.02564102564102564,0.18652849740932642
32,0.5487804878048781,0.16,0.4166666666666667,0.19487179487179487,0.02564102564102564,0.22797927461139897
33,0.5975609756097561,0.1257142857142857,0.5208333333333334,0.15897435897435896,0.02564102564102564,0.24870466321243523
34,0.3170731707317073,0.1980952380952381,0.2916666666666667,0.1641025641025641,0.01282051282051282,0.15544041450777202
35,0.21951219512195122,0.14666666666666664,0.25,0.17435897435897435,0.01282051282051282,0.16580310880829016
36,0.25609756097560976,0.18095238095238095,0.2708333333333333,0.11794871794871795,0.0,0.10880829015544041
37,0.4268292682926829,0.047619047619047616,0.3541666666666667,0.09743589743589744,0.01282051282051282,0.17616580310880828
38,0.2926829268292683,0.047619047619047616,0.3333333333333333,0.10256410256410256,0.02564102564102564,0.11917098445595854
39,0.45121951219512196,0.047619047619047616,0.3541666666666667,0.09743589743589744,0.01282051282051282,0.18652849740932642
40,0.3170731707317073,0.02857142857142857,0.4166666666666667,0.14871794871794872,0.02564102564102564,0.13989637305699482
41,0.34146341463414637,0.047619047619047616,0.4166666666666667,0.2,0.038461538461538464,0.19170984455958548
42,0.3780487804878049,0.01904761904761905,0.3125,0.18974358974358974,0.02564102564102564,0.18134715025906736
43,0.47560975609756095,0.02857142857142857,0.375,0.2,0.02564102564102564,0.19689119170984457
44,0.36585365853658536,0.0380952380952381,0.6041666666666666,0.19487179487179487,0.038461538461538464,0.18652849740932642
45,0.2804878048780488,0.047619047619047616,0.3958333333333333,0.18974358974358974,0.038461538461538464,0.18134715025906736
46,0.3902439024390244,0.05714285714285714,0.3333333333333333,0.1794871794871795,0.02564102564102564,0.17098445595854922
47,0.5853658536585366,0.02857142857142857,0.5625,0.15384615384615385,0.038461538461538464,0.24352331606217617
48,0.7804878048780488,0.05714285714285714,0.4583333333333333,0.13846153846153847,0.038461538461538464,0.32642487046632124
49,0.6463414634146342,0.02857142857142857,0.6458333333333334,0.11282051282051282,0.01282051282051282,0.2694300518134715
50,0.43902439024390244,0.01904761904761905,0.5833333333333334,0.1076923076923077,0.02564102564102564,0.18134715025906736
