,0,1,2,3,4,5
152,46.0,35.0,11.0,79.0,7.0,79.0
153,72.0,37.0,14.0,105.0,7.0,105.0
154,65.0,36.0,13.0,95.0,7.0,95.0
155,57.0,35.0,9.0,98.0,7.0,98.0
156,49.0,36.0,6.0,84.0,6.0,84.0
157,54.0,38.0,6.0,95.0,8.0,95.0
158,57.0,39.0,9.0,59.0,7.0,59.0
159,58.0,39.0,8.0,75.0,7.0,75.0
160,58.0,37.0,8.0,86.0,6.0,86.0
161,104.0,35.0,15.0,62.0,9.0,104.0
162,57.0,35.0,8.0,79.0,7.0,79.0
163,77.0,36.0,13.0,67.0,7.0,77.0
164,55.0,35.0,8.0,96.0,7.0,96.0
165,64.0,36.0,9.0,72.0,7.0,72.0
166,61.0,35.0,16.0,46.0,6.0,61.0
167,61.0,22.8,7.0,85.0,6.0,85.0
168,51.0,22.4,6.0,73.0,4.0,73.0
169,40.0,12.2,4.0,69.0,4.0,69.0
170,57.0,18.6,7.0,94.0,14.0,94.0
171,73.0,14.4,15.0,83.0,8.0,83.0
172,82.0,16.8,18.0,71.0,10.0,82.0
173,84.0,12.0,8.0,70.0,8.0,84.0
174,58.0,12.0,4.0,48.0,5.0,58.0
175,61.0,12.0,13.0,49.0,5.0,61.0
176,23.0,11.0,2.0,43.0,3.0,43.0
177,18.0,11.0,2.0,51.0,4.0,51.0
178,37.0,11.0,12.0,68.0,7.0,68.0
179,30.0,11.0,6.0,73.0,5.0,73.0
180,22.0,11.0,2.0,49.0,6.0,49.0
181,35.0,11.0,8.0,69.0,4.0,69.0
182,57.0,11.0,3.0,62.0,5.0,62.0
183,46.0,12.0,3.0,60.0,4.0,60.0
184,51.0,12.0,3.0,85.0,6.0,85.0
185,59.0,11.0,3.0,84.0,6.0,84.0
186,55.0,11.0,5.0,93.0,6.0,93.0
187,118.0,12.0,10.0,93.0,11.0,118.0
188,98.0,12.0,8.0,92.0,9.0,98.0
189,59.0,11.0,2.0,65.0,7.0,65.0
190,48.0,11.0,20.4,68.0,6.0,68.0
191,40.0,12.0,2.0,74.0,5.0,74.0
192,43.0,11.0,3.0,87.0,6.0,87.0
193,51.0,12.0,3.0,123.0,5.0,123.0
194,62.0,12.0,4.0,143.0,7.0,143.0
195,71.0,12.0,11.0,72.0,10.0,72.0
196,67.0,12.0,10.0,94.0,8.0,94.0
197,56.0,12.0,4.0,97.0,9.0,97.0
198,65.0,12.0,14.0,114.0,13.0,114.0
199,78.0,12.0,5.0,111.0,10.0,111.0
200,68.0,12.0,4.0,122.0,15.0,122.0
201,54.0,12.0,3.0,97.0,10.0,97.0
202,54.0,12.0,4.0,155.0,8.0,155.0
203,54.0,12.0,16.2,91.0,6.0,91.0
204,57.0,12.0,12.8,91.0,7.0,91.0
205,56.0,12.0,15.6,108.0,8.0,108.0
206,57.0,12.0,4.0,94.0,8.0,94.0
207,52.0,12.0,4.0,96.0,7.0,96.0
208,48.0,12.0,2.0,94.0,8.0,94.0
209,33.0,12.0,2.0,71.0,3.0,71.0
210,36.0,12.0,1.0,83.0,5.0,83.0
211,53.0,12.0,16.4,91.0,7.0,91.0
212,45.0,12.0,3.0,75.0,6.0,75.0
213,49.0,12.0,4.0,94.0,6.0,94.0
214,50.0,13.0,3.0,79.0,8.0,79.0
215,55.0,12.0,3.0,104.0,6.0,104.0
216,69.0,12.0,5.0,94.0,14.0,94.0
217,66.0,12.0,2.0,116.0,9.0,116.0
218,84.0,12.0,3.0,94.0,9.0,94.0
219,69.0,13.0,17.6,133.0,9.0,133.0
220,59.0,12.0,12.8,88.0,6.0,88.0
221,49.0,12.0,7.0,107.0,10.0,107.0
222,57.0,12.0,23.0,128.0,11.0,128.0
223,72.0,13.0,27.0,97.0,14.0,97.0
224,62.0,12.0,14.0,101.0,5.0,101.0
225,68.0,12.0,17.0,104.0,5.0,104.0
226,68.0,12.0,21.0,120.0,11.0,120.0
227,59.0,13.0,15.0,134.0,10.0,134.0
228,53.0,13.0,12.0,125.0,11.0,125.0
229,61.0,13.0,12.0,129.0,6.0,129.0
230,56.0,13.0,10.0,81.0,4.0,81.0
231,53.0,13.0,10.0,79.0,4.0,79.0
232,58.0,13.0,12.0,90.0,5.0,90.0
233,62.0,13.0,20.0,137.0,10.0,137.0
234,74.0,14.0,17.0,99.0,8.0,99.0
235,57.0,13.0,10.0,71.0,5.0,71.0
236,51.0,13.0,10.0,81.0,5.0,81.0
237,63.0,14.0,15.0,71.0,8.0,71.0
238,62.0,14.0,12.0,64.0,7.0,64.0
239,60.0,13.0,14.0,55.0,6.0,60.0
240,59.0,13.0,14.0,154.0,5.0,154.0
241,52.0,13.0,13.0,85.0,12.0,85.0
242,58.0,14.0,14.0,82.0,5.0,82.0
243,56.0,13.0,11.0,76.0,8.0,76.0
244,53.0,13.0,10.0,92.0,4.0,92.0
245,83.0,13.0,23.0,74.0,7.0,83.0
246,73.0,14.0,18.0,157.0,7.0,157.0
247,65.0,14.0,13.0,89.0,6.0,89.0
248,46.0,13.0,14.0,88.0,5.0,88.0
249,68.0,13.0,30.0,74.0,7.0,74.0
250,64.0,14.0,14.0,79.0,7.0,79.0
251,59.0,14.0,14.0,96.0,8.0,96.0
252,49.0,13.0,9.0,69.0,5.0,69.0
253,45.0,13.0,11.0,95.0,5.0,95.0
254,57.0,13.0,13.0,107.0,5.0,107.0
255,50.0,14.0,10.0,140.0,5.0,140.0
256,72.0,15.0,20.0,140.0,10.0,140.0
257,64.0,14.0,20.0,144.0,10.0,144.0
258,69.0,13.0,20.0,69.0,10.0,69.0
259,52.0,13.0,10.0,76.0,7.0,76.0
260,55.0,14.0,13.0,72.0,8.0,72.0
261,67.0,14.0,13.0,88.0,7.0,88.0
262,57.0,14.0,11.0,121.0,15.0,121.0
263,63.0,14.0,13.0,100.0,10.0,100.0
264,67.0,14.0,16.0,161.0,7.0,161.0
265,57.0,14.0,11.0,126.0,8.0,126.0
266,56.0,13.0,15.0,100.0,8.0,100.0
267,50.0,13.0,12.0,109.0,6.0,109.0
268,51.0,13.0,17.0,77.0,5.0,77.0
269,41.0,13.0,11.0,51.0,6.0,51.0
270,53.0,14.0,26.0,91.0,8.0,91.0
271,61.0,13.0,18.0,132.0,9.0,132.0
272,40.0,13.0,14.0,76.0,7.0,76.0
273,53.0,13.0,17.0,67.0,5.0,67.0
274,38.0,13.0,20.0,83.0,7.0,83.0
275,38.0,13.0,16.0,84.0,10.0,84.0
276,42.0,13.0,11.0,108.0,9.0,108.0
277,53.0,13.0,17.0,77.0,7.0,77.0
278,53.0,13.0,15.0,87.0,8.0,87.0
279,52.0,14.0,15.0,134.0,5.0,134.0
280,41.0,15.0,11.0,97.0,6.0,97.0
281,50.0,14.0,15.0,74.0,6.0,74.0
282,60.0,14.0,21.0,71.0,10.0,71.0
283,60.0,15.0,14.0,74.0,10.0,74.0
284,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
285,47.0,19.2,13.0,35.0,5.0,47.0
286,40.0,13.0,11.0,40.0,5.0,40.0
287,40.0,14.0,9.0,45.0,5.0,45.0
288,43.0,14.0,11.0,42.0,6.0,43.0
289,34.0,14.0,14.0,26.0,6.0,34.0
290,49.0,14.0,12.0,36.0,9.0,49.0
291,49.0,14.0,16.0,36.0,11.0,49.0
292,44.0,13.0,20.0,44.0,7.0,44.0
293,65.0,14.0,23.0,41.0,8.0,65.0
294,54.0,13.0,17.0,47.0,6.0,54.0
295,45.0,14.0,13.0,45.0,11.0,45.0
296,49.0,14.0,18.0,52.0,9.0,52.0
297,42.0,14.0,11.0,29.0,11.0,42.0
298,43.0,13.0,11.0,59.0,8.0,59.0
299,41.0,13.0,11.0,46.0,6.0,46.0
300,56.0,13.0,19.0,39.0,14.0,56.0
301,53.0,13.0,26.0,27.0,9.0,53.0
302,53.0,13.0,16.0,26.0,6.0,53.0
303,43.0,13.0,14.0,119.0,6.0,119.0
304,48.0,13.0,13.0,50.0,5.0,50.0
305,58.0,14.0,21.0,48.0,15.0,58.0
306,63.0,14.0,16.0,58.0,7.0,63.0
307,65.0,14.0,14.0,57.0,8.0,65.0
308,53.0,15.0,13.0,32.0,8.0,53.0
309,52.0,14.0,22.0,21.0,7.0,52.0
310,32.0,15.0,16.0,56.0,10.0,56.0
311,36.0,14.0,21.0,34.0,10.0,36.0
312,56.0,14.0,20.0,31.0,6.0,56.0
313,47.0,14.0,20.0,48.0,12.0,48.0
314,45.0,14.0,15.0,40.0,6.0,45.0
315,51.0,14.0,15.0,85.0,12.0,85.0
316,41.0,13.0,15.0,58.0,6.0,58.0
317,41.0,14.0,19.0,99.0,7.0,99.0
318,37.0,14.0,17.0,121.0,12.0,121.0
319,61.0,16.0,19.0,107.0,9.0,107.0
320,51.0,15.0,29.0,89.0,10.0,89.0
321,44.0,15.0,17.0,82.0,5.0,82.0
322,38.0,15.0,23.0,63.0,5.0,63.0
323,41.4,15.0,16.0,53.0,5.0,53.0
324,61.0,15.0,12.0,134.0,9.0,134.0
325,57.2,15.0,11.0,116.0,5.0,116.0
326,39.6,15.0,20.0,52.0,8.0,52.0
327,30.0,14.0,10.0,42.0,4.0,42.0
328,7.0,14.0,10.0,38.0,4.0,38.0
329,2.0,13.0,6.0,37.0,1.0,37.0
330,5.0,13.0,6.0,37.0,2.0,37.0
331,19.8,13.0,7.0,33.0,2.0,33.0
332,19.8,13.0,5.0,33.0,1.8,33.0
333,17.0,13.0,6.0,38.0,2.0,38.0
334,19.8,13.0,7.0,33.0,2.0,33.0
335,6.0,13.0,19.0,32.0,4.0,32.0
336,6.0,14.2,12.0,43.0,3.0,43.0
337,3.0,14.2,8.0,43.0,2.0,43.0
338,19.0,15.6,13.0,44.0,4.0,44.0
339,12.0,17.4,12.0,61.0,3.0,61.0
340,16.0,14.0,13.0,77.0,5.0,77.0
341,10.0,14.0,8.0,77.0,3.0,77.0
342,9.0,15.0,7.0,73.0,4.0,73.0
343,10.8,14.0,7.0,38.0,2.0,38.0
344,9.0,14.0,9.0,35.0,2.0,35.0
345,5.0,14.0,15.0,46.0,3.0,46.0
346,7.0,14.0,12.0,34.0,4.0,34.0
347,25.0,14.0,13.0,59.0,3.0,59.0
348,10.0,14.0,11.0,47.0,3.0,47.0
349,40.0,14.0,20.0,50.0,6.0,50.0
350,7.0,14.0,14.0,45.0,3.0,45.0
351,10.0,15.0,8.0,41.0,2.0,41.0
352,33.8,15.0,13.0,45.0,7.0,45.0
353,8.0,14.0,19.0,50.0,10.0,50.0
354,48.0,14.0,25.0,53.0,3.0,53.0
355,43.2,14.0,13.0,52.0,3.0,52.0
356,33.4,14.0,10.0,46.0,3.0,46.0
357,27.0,14.0,10.0,41.0,3.0,41.0
358,17.0,15.0,12.0,31.0,3.0,31.0
359,13.0,14.0,9.0,40.0,2.0,40.0
360,18.0,16.0,9.0,43.0,3.0,43.0
361,31.0,15.0,11.0,39.0,3.0,39.0
362,36.0,20.0,22.0,84.0,8.0,84.0
363,52.0,19.0,21.0,81.0,7.0,81.0
364,25.0,17.0,22.0,37.0,6.0,37.0
365,14.0,17.0,22.0,35.0,5.0,35.0
366,17.0,16.0,7.0,39.0,3.0,39.0
367,15.0,16.0,15.0,101.0,8.0,101.0
368,11.0,16.0,14.0,57.0,5.0,57.0
369,21.0,16.0,17.0,28.0,6.0,28.0
370,16.0,16.0,7.0,30.0,4.0,30.0
371,17.0,16.0,8.0,30.0,3.0,30.0
372,46.0,16.0,14.0,58.0,5.0,58.0
373,42.0,17.0,12.0,63.0,6.0,63.0
374,42.0,18.0,13.0,50.0,7.0,50.0
375,38.0,21.0,9.0,45.0,5.0,45.0
376,20.0,18.0,11.0,62.0,7.0,62.0
377,50.0,20.0,13.0,49.0,6.0,50.0
378,24.0,18.0,7.0,50.0,3.0,50.0
379,11.0,16.0,8.0,44.0,3.0,44.0
380,12.0,16.0,7.0,43.0,1.0,43.0
381,29.0,16.0,12.0,28.0,6.0,29.0
382,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
383,29.0,14.4,20.0,35.0,7.8,35.0
384,13.0,16.0,6.0,32.0,2.0,32.0
385,19.0,14.4,6.0,31.0,1.0,31.0
386,13.0,16.8,6.0,32.0,2.4,32.0
387,18.0,16.0,8.0,53.0,3.0,53.0
388,23.0,16.0,8.0,49.0,3.0,49.0
389,17.0,15.0,6.0,30.0,1.0,30.0
390,20.0,15.0,7.0,31.0,3.0,31.0
391,18.0,16.0,6.0,41.0,1.0,41.0
392,32.0,16.0,8.0,52.0,2.0,52.0
393,17.0,15.0,6.0,27.0,2.4,27.0
394,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
395,23.0,15.0,7.0,30.0,2.0,30.0
396,32.0,15.0,11.0,60.0,9.0,60.0
397,47.0,16.0,17.0,68.0,6.0,68.0
398,42.0,15.2,19.0,57.0,6.0,57.0
399,35.0,20.8,15.0,54.0,9.0,54.0
400,28.0,18.8,10.0,52.0,5.0,52.0
401,37.0,16.0,16.0,57.0,5.0,57.0
402,28.0,15.0,16.0,57.0,5.0,57.0
403,55.0,15.0,25.0,52.0,7.0,55.0
404,38.0,16.0,46.0,53.0,9.0,53.0
405,43.0,15.0,16.0,49.0,6.0,49.0
406,48.0,16.0,11.0,53.0,5.0,53.0
407,50.0,15.0,19.0,58.0,6.0,58.0
408,57.0,16.0,12.0,65.0,5.0,65.0
409,60.0,15.0,14.0,69.0,5.0,69.0
410,51.0,15.0,31.0,41.0,8.0,51.0
411,22.0,15.0,8.0,30.0,2.0,30.0
412,42.0,15.0,14.0,37.0,4.0,42.0
413,40.0,15.0,11.0,56.0,4.0,56.0
414,45.0,16.0,11.0,46.0,3.0,46.0
415,45.0,19.0,15.0,46.0,8.0,46.0
416,56.0,18.0,15.0,45.0,6.0,56.0
417,50.0,18.0,18.0,47.0,6.0,50.0
418,59.0,18.0,15.0,58.0,7.0,59.0
419,47.0,16.0,12.0,76.0,5.0,76.0
420,48.0,17.0,13.0,71.0,10.0,71.0
421,46.0,17.0,17.0,79.0,9.0,79.0
422,47.0,17.0,16.0,64.0,5.0,64.0
423,56.0,18.0,22.0,80.0,13.0,80.0
424,62.0,16.0,23.0,99.0,7.0,99.0
425,43.0,16.0,14.0,110.0,12.0,110.0
426,57.0,18.0,15.0,80.0,10.0,80.0
427,52.0,16.0,25.0,100.0,7.0,100.0
428,55.0,15.0,27.0,69.0,7.0,69.0
429,63.0,18.0,16.0,103.0,7.0,103.0
430,66.0,17.0,17.0,76.0,6.0,76.0
431,50.0,16.0,16.0,59.0,6.0,59.0
432,59.0,17.0,18.0,76.0,6.0,76.0
433,60.0,18.0,24.0,54.0,8.0,60.0
434,56.0,17.0,15.0,51.0,7.0,56.0
435,39.0,16.0,12.0,44.0,6.0,44.0
436,27.0,18.0,9.0,61.0,4.0,61.0
437,62.0,14.4,19.0,89.0,7.0,89.0
438,53.0,16.6,17.0,75.0,6.0,75.0
439,54.0,17.0,12.0,136.0,7.0,136.0
440,61.0,16.0,18.0,68.0,10.0,68.0
441,56.0,16.0,34.0,101.0,6.0,101.0
442,50.0,16.0,11.0,111.0,5.0,111.0
443,51.0,16.0,12.0,89.0,6.0,89.0
444,58.0,15.0,30.0,54.0,8.0,58.0
445,26.0,16.0,9.0,51.0,3.0,51.0
446,58.0,16.0,43.0,90.0,12.0,90.0
447,55.0,16.0,14.0,38.0,6.0,55.0
448,31.0,15.0,9.0,48.0,3.0,48.0
449,29.0,16.0,18.0,56.0,7.0,56.0
450,37.0,15.0,10.0,50.0,4.0,50.0
451,59.0,15.0,19.0,59.0,8.0,59.0
452,53.0,17.0,23.0,73.0,12.0,73.0
453,54.0,25.0,19.0,83.0,10.0,83.0
454,35.0,48.0,7.0,52.0,3.0,52.0
455,45.0,16.0,9.0,32.0,3.0,45.0
456,46.0,16.0,13.0,37.0,3.0,46.0
457,50.0,16.0,21.0,38.0,4.0,50.0
458,38.0,18.0,12.0,51.0,7.0,51.0
459,69.0,21.0,29.0,156.0,10.0,156.0
460,56.0,20.0,12.0,131.0,7.0,131.0
461,53.0,17.0,29.0,74.0,9.0,74.0
462,42.0,17.0,9.0,51.0,5.0,51.0
463,33.0,16.0,13.0,85.0,7.0,85.0
464,42.0,17.0,12.0,66.0,8.0,66.0
465,54.0,16.2,15.0,92.0,8.0,92.0
466,58.0,58.0,13.0,55.0,7.0,58.0
467,50.0,56.0,13.0,93.0,6.0,93.0
468,24.0,15.0,13.0,97.0,7.0,97.0
469,27.0,16.0,13.0,80.0,5.0,80.0
470,33.0,15.0,16.0,79.0,13.0,79.0
471,53.0,16.0,21.0,80.0,15.0,80.0
472,40.0,15.0,20.0,80.0,9.0,80.0
473,52.0,18.0,22.0,81.0,8.0,81.0
474,43.0,16.0,26.0,66.0,11.0,66.0
475,37.0,16.0,21.0,93.0,7.0,93.0
476,28.0,16.0,22.0,71.0,7.0,71.0
477,31.0,14.0,17.0,43.0,7.0,43.0
478,28.0,16.0,24.0,63.0,7.0,63.0
479,46.8,16.0,33.0,48.0,7.0,48.0
480,28.0,17.0,25.0,39.0,12.0,39.0
481,26.0,16.0,15.0,43.0,6.0,43.0
482,52.0,16.0,16.0,70.0,8.0,70.0
483,67.0,15.0,20.0,88.0,9.0,88.0
484,20.6,15.0,27.0,32.0,9.0,27.0
485,70.0,15.0,12.0,81.0,5.0,81.0
486,61.0,15.0,20.0,107.0,8.0,107.0
487,62.0,16.0,22.0,97.0,10.0,97.0
488,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
489,51.0,18.4,23.6,48.2,9.8,51.0
490,41.0,14.0,16.2,34.2,8.4,41.0
491,57.0,17.8,22.0,43.0,17.6,57.0
492,66.0,25.2,15.0,113.0,7.0,113.0
493,62.0,16.0,17.0,105.0,7.0,105.0
494,66.0,15.0,10.0,85.0,7.0,85.0
495,66.0,17.0,15.0,75.0,7.0,75.0
496,69.0,16.0,29.0,100.0,9.0,100.0
497,79.0,17.0,26.0,97.0,11.0,97.0
498,70.0,16.0,16.0,116.0,7.0,116.0
499,75.0,17.0,25.0,95.0,10.0,95.0
500,68.0,17.0,17.0,83.0,9.0,83.0
501,56.0,16.0,14.0,80.0,7.0,80.0
502,74.0,16.0,18.0,76.0,7.0,76.0
503,42.0,15.0,10.0,90.0,6.0,90.0
504,47.0,15.0,22.0,86.0,8.0,86.0
505,46.0,15.0,17.0,95.0,5.0,95.0
506,50.0,15.0,12.0,67.0,7.0,67.0
507,52.0,16.0,12.0,56.0,7.0,56.0
508,28.0,15.0,12.0,68.0,6.0,68.0
509,54.0,15.0,21.0,65.0,9.0,65.0
510,65.0,16.0,16.0,78.0,8.0,78.0
511,59.0,16.0,23.0,69.0,8.0,69.0
512,57.0,15.0,17.0,64.0,6.0,64.0
513,53.0,17.0,21.0,89.0,6.0,89.0
514,70.0,16.0,24.0,116.0,7.0,116.0
515,73.0,16.0,20.0,78.0,10.0,78.0
516,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
517,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
518,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
519,51.44991108476586,22.036201780415432,16.99823943661972,68.13523131672598,9.91395908543923,77.0581797235023
520,64.0,18.0,13.0,94.0,7.0,94.0
521,64.0,16.0,16.0,106.0,8.0,106.0
522,67.0,16.0,16.0,101.0,16.0,101.0
523,61.0,16.0,12.0,117.0,11.0,117.0
524,77.0,16.0,26.0,111.0,9.0,111.0
525,55.0,15.0,17.0,181.0,7.0,181.0
