,0,1,2,3,4,5
530,56.0,26.0,18.0,60.0,8.0,60.0
531,61.0,25.0,24.0,49.0,10.0,61.0
532,48.0,27.0,7.0,42.0,5.0,48.0
533,51.0,27.0,6.0,36.0,4.0,51.0
534,60.0,26.0,10.0,44.0,8.0,60.0
535,73.0,26.0,14.0,37.0,6.0,73.0
536,51.0,27.0,6.0,34.0,5.0,51.0
537,66.0,28.0,16.0,31.0,10.0,66.0
538,81.0,27.0,14.0,29.0,7.0,81.0
539,50.0,25.0,9.0,62.0,7.0,62.0
540,35.0,25.0,11.0,54.0,8.0,54.0
541,44.0,26.0,26.0,63.0,11.0,63.0
542,60.0,26.0,22.0,48.0,14.0,60.0
543,69.0,27.0,24.0,72.0,10.0,72.0
544,65.0,28.0,14.0,66.0,9.0,66.0
545,65.0,30.0,13.0,99.0,12.0,99.0
546,96.0,28.0,27.0,97.0,13.0,97.0
547,79.0,29.0,21.0,48.0,11.0,79.0
548,79.0,29.0,18.0,95.0,10.0,95.0
549,104.0,31.0,24.0,96.0,16.0,104.0
550,63.0,29.0,14.0,62.0,11.0,63.0
551,74.0,31.0,12.0,84.0,11.0,84.0
552,95.0,30.0,32.0,55.0,15.0,95.0
553,95.0,29.0,30.0,50.0,14.0,95.0
554,63.0,29.0,12.0,76.0,13.0,76.0
555,87.0,29.0,19.0,45.0,11.0,87.0
556,70.0,32.0,16.0,48.0,14.0,70.0
557,74.0,32.0,12.0,77.0,10.0,77.0
558,80.0,30.0,15.0,53.6,11.0,80.0
559,84.0,33.0,18.0,81.0,14.0,84.0
560,59.0,29.0,10.0,86.0,10.0,86.0
561,61.0,33.0,11.0,87.0,12.0,87.0
562,81.0,30.0,20.0,86.0,12.0,86.0
563,88.0,29.0,19.0,77.0,14.0,88.0
564,82.0,30.0,14.0,72.0,13.0,82.0
565,79.0,30.0,14.0,57.0,11.0,79.0
566,74.0,32.0,9.0,79.0,9.0,79.0
567,77.0,29.0,21.0,48.0,11.0,77.0
568,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
569,92.0,32.0,22.0,72.0,15.0,92.0
570,75.0,29.0,18.0,91.0,11.0,91.0
571,78.0,33.0,21.0,80.0,12.0,80.0
572,86.0,31.0,14.0,95.0,12.0,95.0
573,92.0,32.0,28.0,118.0,13.0,118.0
574,74.0,30.0,19.0,89.0,13.0,89.0
575,92.0,31.0,22.0,78.0,16.0,92.0
576,79.0,29.0,16.0,83.0,10.0,83.0
577,86.0,31.0,17.0,92.0,14.0,92.0
578,68.0,31.0,8.0,103.0,13.0,103.0
579,68.0,32.0,11.0,88.0,14.0,88.0
580,59.0,31.0,8.0,87.0,12.0,87.0
581,65.0,35.0,11.0,84.0,11.0,84.0
582,71.0,34.0,10.0,97.0,11.0,97.0
583,79.0,34.0,19.0,79.0,13.0,79.0
584,92.0,32.0,18.0,79.2,15.0,92.0
585,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
586,65.0,33.0,7.0,63.0,16.0,65.0
587,67.0,31.0,12.0,54.6,18.0,67.0
588,77.0,31.0,14.0,63.0,11.0,77.0
589,66.0,30.0,9.0,55.0,7.0,66.0
590,72.0,31.0,7.0,65.0,9.0,72.0
591,62.0,30.0,8.0,67.0,11.0,67.0
592,70.0,31.0,11.0,79.0,9.0,79.0
593,62.0,31.0,7.0,76.0,7.0,76.0
594,62.0,30.0,10.0,85.0,7.0,85.0
595,79.0,32.0,15.0,70.0,13.0,79.0
596,80.0,30.0,17.0,51.0,11.0,80.0
597,73.0,32.0,12.0,76.0,11.0,76.0
598,62.0,31.0,7.0,89.0,9.0,89.0
599,60.0,30.0,8.0,89.0,16.0,89.0
600,81.0,32.0,16.0,50.0,18.0,81.0
601,76.0,31.0,10.0,58.0,10.0,76.0
602,75.0,30.0,12.0,66.0,9.0,75.0
603,79.0,31.0,13.0,77.0,13.0,79.0
604,83.0,31.0,11.0,81.0,12.0,83.0
605,67.0,30.0,10.0,50.0,10.0,67.0
606,85.0,31.0,10.0,61.0,10.0,85.0
607,65.0,30.0,8.0,65.0,9.0,65.0
608,68.0,29.0,15.0,77.0,11.0,77.0
609,73.0,30.0,14.0,65.0,8.0,73.0
610,56.0,29.0,19.0,46.6,24.0,56.0
611,52.0,37.0,7.0,71.0,24.0,71.0
612,51.0,31.0,9.0,75.0,12.0,75.0
613,82.0,35.0,19.0,67.8,13.0,82.0
614,69.0,33.0,21.0,65.2,10.0,69.0
615,47.0,33.0,9.0,72.0,10.0,72.0
616,81.0,34.0,24.0,43.0,13.0,81.0
617,69.0,33.0,13.0,52.0,11.0,69.0
618,63.0,33.0,10.0,43.0,11.0,63.0
619,61.0,32.0,6.0,54.0,13.0,61.0
620,69.0,35.0,10.0,80.0,13.0,80.0
621,62.0,36.0,9.0,80.0,8.0,80.0
622,68.0,37.0,11.0,109.0,23.0,109.0
623,82.0,34.0,12.0,63.0,11.0,82.0
624,62.0,33.0,12.0,45.0,12.0,62.0
625,64.0,32.0,12.0,49.0,9.0,64.0
626,58.0,34.0,8.0,40.0,10.0,58.0
627,70.0,34.0,12.0,42.0,11.0,70.0
628,80.0,33.0,18.0,34.0,11.0,80.0
629,55.0,33.0,18.0,83.0,12.0,83.0
630,84.0,33.0,18.0,70.0,10.0,84.0
631,69.0,33.0,19.0,61.0,13.0,69.0
632,78.0,32.0,20.0,86.0,12.0,86.0
633,94.0,33.0,18.0,77.0,15.0,94.0
634,72.0,34.0,13.0,93.0,9.0,93.0
635,70.0,33.0,16.0,67.0,10.0,70.0
636,62.0,33.0,10.0,78.0,10.0,78.0
637,63.0,32.0,12.0,68.0,11.0,68.0
638,92.0,33.0,11.0,77.0,9.0,92.0
639,76.0,31.0,18.0,52.0,11.0,76.0
640,70.0,32.0,8.0,74.0,10.0,74.0
641,73.0,32.0,11.0,72.0,7.0,73.0
642,67.0,34.0,6.0,67.0,5.0,67.0
643,70.0,33.0,6.0,69.0,6.0,70.0
644,87.0,34.0,12.0,49.0,9.0,87.0
645,66.0,34.0,9.0,61.0,7.0,66.0
646,62.0,34.0,7.0,61.0,8.0,62.0
647,79.0,36.0,15.0,87.0,13.0,87.0
648,81.0,36.0,11.0,64.0,11.0,81.0
649,77.0,33.0,11.0,66.0,9.0,77.0
650,64.0,35.0,10.0,89.0,11.0,89.0
651,86.0,35.0,11.0,68.0,9.0,86.0
652,73.0,33.0,11.0,65.0,11.0,73.0
653,74.0,33.0,14.0,84.0,10.0,84.0
654,71.0,34.0,12.0,93.0,12.0,93.0
655,61.0,36.0,6.0,93.0,14.0,93.0
656,64.0,30.0,15.0,76.0,8.0,76.0
657,57.0,28.0,11.0,84.0,13.0,84.0
658,65.0,26.0,20.0,62.0,9.0,65.0
659,71.0,26.0,13.0,75.0,6.0,75.0
660,44.0,26.0,14.0,64.0,8.0,64.0
661,62.0,27.0,30.0,90.0,9.0,90.0
662,67.0,28.0,21.0,76.0,9.0,76.0
663,69.6,29.0,13.0,82.0,10.0,82.0
664,77.0,25.0,17.0,66.0,9.0,77.0
665,39.0,23.0,12.0,58.0,6.0,58.0
666,49.0,22.0,11.0,58.0,6.8,58.0
667,61.0,26.0,15.0,57.0,7.0,61.0
668,47.0,23.0,14.0,59.0,6.0,59.0
669,74.0,24.0,19.0,69.0,10.0,74.0
670,48.0,24.0,12.0,47.0,7.0,48.0
671,60.0,25.0,24.0,60.0,12.0,60.0
672,55.0,23.0,26.0,71.0,9.0,71.0
673,56.0,23.0,17.0,77.0,3.0,77.0
674,44.0,24.0,13.0,74.0,11.0,74.0
675,54.0,24.0,22.0,86.0,11.0,86.0
676,56.0,25.0,18.0,72.0,9.0,72.0
677,61.0,24.0,20.0,65.0,15.0,65.0
678,56.0,24.0,29.0,93.0,10.0,93.0
679,63.0,24.0,33.0,62.0,9.0,63.0
680,51.0,24.0,31.0,52.0,11.0,52.0
681,62.0,23.0,25.0,66.0,14.0,66.0
682,46.0,23.0,17.0,41.0,10.0,46.0
683,27.0,23.0,11.0,33.0,4.0,33.0
684,51.0,26.0,15.0,101.0,9.0,101.0
685,59.0,31.0,9.0,93.0,13.0,93.0
686,58.0,28.0,11.0,52.0,9.0,58.0
687,81.0,25.0,25.0,51.0,10.0,81.0
688,56.0,25.0,15.0,82.0,10.0,82.0
689,59.0,25.0,17.0,93.0,15.0,93.0
690,61.0,26.0,18.0,54.0,12.0,61.0
691,58.0,25.0,10.0,92.0,13.0,92.0
692,58.0,24.0,29.0,72.0,12.0,72.0
693,57.0,23.0,13.0,60.0,9.0,60.0
694,72.0,24.0,26.0,63.0,10.0,72.0
695,57.0,24.0,27.0,61.0,10.0,61.0
696,57.0,25.0,8.0,55.0,10.0,57.0
697,62.0,27.0,12.0,54.0,11.0,62.0
698,48.0,24.0,9.0,93.0,11.0,93.0
699,53.0,26.0,16.0,61.0,13.0,61.0
700,68.0,28.0,18.0,71.0,8.0,71.0
701,63.0,31.0,17.0,55.0,11.0,63.0
702,51.0,24.0,17.0,56.0,11.0,56.0
703,62.0,25.0,33.0,59.0,9.0,62.0
704,47.0,26.0,10.0,47.0,6.0,47.0
705,51.0,26.0,19.0,72.0,9.0,72.0
706,59.0,25.0,18.0,63.0,11.0,63.0
707,60.0,25.0,15.0,57.0,8.0,60.0
708,68.0,24.0,32.0,48.0,11.0,68.0
709,74.0,26.0,43.0,104.0,15.0,104.0
710,58.0,26.0,30.0,67.0,11.0,67.0
711,47.0,26.0,13.0,70.0,10.0,70.0
712,41.0,24.0,11.0,60.0,10.0,60.0
713,37.0,24.0,6.0,23.0,5.0,37.0
714,46.0,25.0,9.0,43.0,3.0,46.0
715,41.0,30.0,13.4,78.0,8.2,78.0
716,48.0,27.0,9.0,74.0,10.0,74.0
717,62.0,27.0,20.0,118.0,10.0,118.0
718,51.0,27.0,17.0,67.0,14.0,67.0
719,34.0,25.0,8.0,37.0,5.0,37.0
720,46.0,31.0,10.0,47.0,8.0,47.0
721,39.0,26.0,12.0,42.0,7.0,42.0
722,34.0,24.0,8.0,26.0,5.0,34.0
723,29.0,24.0,5.0,23.0,3.0,29.0
724,31.0,25.0,5.0,22.0,3.0,31.0
725,28.0,25.0,7.0,30.0,6.0,30.0
726,25.0,24.0,4.0,23.0,3.0,25.0
727,30.0,24.0,4.0,21.0,2.0,30.0
728,48.0,8.0,3.0,21.0,3.0,48.0
729,33.0,8.0,6.0,20.0,4.0,33.0
730,16.0,7.0,6.0,24.0,3.0,24.0
731,17.0,7.0,5.0,25.0,4.0,25.0
732,15.0,7.0,5.0,26.0,4.0,26.0
733,32.0,8.0,9.0,48.0,8.0,48.0
734,50.0,9.0,10.0,51.0,8.0,51.0
735,61.0,11.0,22.0,93.0,11.0,93.0
736,70.0,17.0,16.0,62.0,11.0,70.0
737,51.0,22.0,11.0,84.0,15.0,84.0
738,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
739,59.0,22.0,27.0,12.0,59.0,14.8
740,55.0,23.0,28.0,10.0,55.0,14.8
741,57.0,26.0,17.0,45.0,10.0,57.0
742,61.0,24.0,15.0,55.0,11.0,61.0
743,54.0,25.0,20.0,30.0,11.0,54.0
744,47.0,27.0,15.0,44.0,10.0,47.0
745,27.0,23.0,8.0,26.0,5.0,27.0
746,33.0,23.0,14.0,15.0,9.0,33.0
747,25.0,23.0,7.0,18.0,5.0,25.0
748,38.0,24.0,10.0,20.0,7.0,38.0
749,52.0,26.0,32.0,28.0,11.0,52.0
750,47.0,24.0,15.0,37.0,9.0,47.0
751,31.0,24.0,14.0,38.0,9.0,38.0
752,46.0,23.0,23.0,32.0,9.0,46.0
753,39.0,19.0,19.0,33.0,10.0,39.0
754,26.0,15.0,23.0,27.0,7.0,27.0
755,43.0,14.0,37.0,39.0,9.0,43.0
756,40.0,13.0,49.0,33.0,8.0,49.0
757,32.0,20.0,28.0,28.0,8.0,32.0
758,33.0,19.0,33.0,27.0,8.0,33.0
759,32.0,21.0,21.0,31.0,9.0,32.0
760,24.0,19.0,15.0,36.0,8.0,36.0
761,39.0,19.0,31.0,48.0,7.0,48.0
762,49.0,20.0,46.0,54.0,9.0,54.0
763,64.0,20.0,34.0,46.0,6.0,64.0
764,47.0,19.0,23.0,37.0,5.0,47.0
765,43.0,19.0,29.0,36.0,6.0,43.0
766,36.0,20.0,17.0,41.0,6.0,41.0
767,57.0,21.0,24.0,35.0,7.0,57.0
768,53.0,23.0,19.0,79.0,10.0,79.0
769,55.0,21.0,25.0,52.0,8.0,55.0
770,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
771,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
772,51.0,20.0,25.0,50.0,7.0,51.0
773,63.0,21.0,26.0,34.0,9.0,63.0
774,73.0,20.0,36.0,59.0,10.0,73.0
775,54.0,20.0,15.0,39.0,7.0,54.0
776,27.0,20.0,11.0,72.0,10.0,72.0
777,32.0,20.0,20.0,65.0,12.0,65.0
778,47.0,20.0,31.0,72.0,9.0,72.0
779,72.0,23.0,30.0,78.0,12.0,78.0
780,63.0,22.0,22.0,70.0,12.0,70.0
781,55.0,21.0,25.0,61.0,8.0,61.0
782,56.0,20.0,34.0,40.0,12.0,56.0
783,33.0,20.0,14.0,100.0,9.0,100.0
784,51.0,20.0,27.0,86.0,8.0,86.0
785,54.0,20.0,23.0,78.0,9.0,78.0
786,61.0,22.0,18.0,52.0,7.0,61.0
787,64.0,21.0,17.0,45.0,7.0,64.0
788,36.0,21.0,16.0,27.0,7.0,36.0
789,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
790,34.0,20.0,18.0,48.0,8.0,48.0
791,35.0,20.0,12.0,74.0,8.0,74.0
792,45.0,21.0,26.0,73.0,9.0,73.0
793,33.0,20.0,17.0,73.0,9.0,73.0
794,34.0,21.0,23.0,42.0,12.0,42.0
795,45.0,21.0,23.0,79.0,9.0,79.0
796,76.0,22.0,40.0,75.0,13.0,76.0
797,63.0,22.0,24.0,100.0,12.0,100.0
798,50.0,21.0,23.0,49.0,15.0,50.0
799,52.0,21.0,19.0,30.0,8.0,52.0
800,32.0,20.0,13.0,26.0,9.0,32.0
801,49.0,21.0,17.0,66.0,8.0,66.0
802,58.0,22.0,35.0,92.0,11.0,92.0
803,68.0,23.0,22.0,77.0,12.0,77.0
804,56.0,20.0,19.0,46.0,8.0,56.0
805,33.0,21.0,13.0,29.0,5.0,33.0
806,35.0,21.0,13.0,34.0,5.0,35.0
807,19.4,20.0,17.0,13.0,6.0,20.0
808,38.0,20.0,9.0,37.0,3.0,38.0
809,50.0,21.0,21.0,32.0,7.0,50.0
810,32.0,20.0,24.0,38.0,4.0,38.0
811,25.0,20.0,8.0,25.0,3.0,25.0
812,31.0,20.0,5.0,20.0,2.0,31.0
813,34.0,20.0,11.0,30.0,7.0,34.0
814,63.0,21.0,36.0,60.0,10.0,63.0
815,57.0,22.0,17.0,83.0,10.0,83.0
816,40.0,21.0,17.0,61.0,15.0,61.0
817,62.0,24.0,10.0,63.0,9.0,63.0
818,48.0,10.0,20.0,39.6,12.0,48.0
819,59.0,11.0,20.0,136.0,10.0,136.0
820,59.0,21.0,37.0,93.0,10.0,93.0
821,58.0,21.0,34.0,76.0,12.0,76.0
822,59.0,21.0,31.0,56.0,9.0,59.0
823,58.0,21.0,23.0,71.0,8.0,71.0
824,57.0,25.0,12.0,49.0,11.0,57.0
825,48.0,21.0,15.2,96.0,9.0,96.0
826,60.0,21.0,16.4,62.0,10.0,62.0
827,53.0,22.0,13.4,127.0,11.0,127.0
828,60.0,25.0,18.0,86.0,18.0,86.0
829,82.0,25.0,31.0,118.0,19.0,118.0
830,54.0,22.0,20.0,125.0,8.0,125.0
831,50.0,22.0,38.0,46.0,8.0,50.0
832,44.0,21.0,42.0,55.0,9.0,55.0
833,45.0,22.0,37.0,91.0,9.0,91.0
834,64.0,22.0,39.0,83.0,10.0,83.0
835,62.0,22.0,43.0,109.0,11.0,109.0
836,60.0,22.0,27.0,80.0,9.0,80.0
837,73.0,21.0,16.0,66.0,8.0,73.0
838,60.0,22.0,13.0,31.0,5.0,60.0
839,33.0,21.0,12.0,66.0,5.0,66.0
840,58.0,22.0,12.0,49.0,4.0,58.0
841,58.0,23.0,15.0,49.0,6.0,58.0
842,63.0,24.0,16.0,39.0,7.0,63.0
843,41.0,22.0,12.0,30.0,6.0,41.0
844,59.0,22.0,22.0,60.0,9.0,60.0
845,34.0,21.0,12.0,98.0,7.0,98.0
846,48.0,21.0,14.0,45.0,8.0,48.0
847,59.0,22.0,22.0,45.0,8.0,59.0
848,56.0,22.0,23.6,75.0,8.0,75.0
849,46.0,22.0,11.4,61.0,8.0,61.0
850,41.0,21.0,26.0,37.4,9.0,41.0
851,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
852,50.0,26.0,13.0,90.0,7.0,90.0
853,57.0,22.0,21.0,44.8,6.0,57.0
854,47.0,22.0,25.0,70.0,8.0,70.0
855,20.6,19.4,11.0,19.6,4.2,11.0
856,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
857,77.0,23.0,52.0,72.0,13.0,77.0
858,65.0,23.0,32.0,68.0,16.0,68.0
859,52.0,22.0,16.0,61.0,11.0,61.0
860,48.0,21.0,21.0,37.0,7.0,48.0
861,69.0,22.0,16.0,76.0,6.0,76.0
862,57.0,22.0,33.0,76.0,11.0,76.0
863,78.0,23.0,22.0,55.0,10.0,78.0
864,68.0,24.0,15.0,59.0,8.0,68.0
865,55.0,22.0,22.0,88.0,15.0,88.0
866,56.0,23.0,16.0,90.0,11.0,90.0
867,67.0,25.0,23.0,83.0,10.0,83.0
868,86.0,24.0,24.0,74.0,10.0,86.0
869,82.0,24.0,14.0,65.0,9.0,82.0
870,79.0,22.0,19.0,71.0,9.0,79.0
871,67.0,25.0,15.0,60.0,10.0,67.0
872,67.0,23.0,17.0,56.0,9.0,67.0
873,64.0,26.0,16.0,40.0,11.0,64.0
874,74.0,25.0,23.0,59.0,8.0,74.0
875,78.0,24.0,20.0,58.0,8.0,78.0
876,86.0,24.0,20.0,67.0,9.0,86.0
877,62.0,25.0,12.0,49.0,9.0,62.0
878,56.0,25.0,13.0,60.0,9.0,60.0
879,53.0,23.0,16.0,59.0,9.0,59.0
880,60.0,23.0,16.0,62.0,7.0,62.0
881,53.0,23.0,13.0,71.0,7.0,71.0
882,56.0,23.0,15.0,82.0,7.0,82.0
883,53.0,23.0,17.0,69.0,8.0,69.0
884,71.0,24.0,19.0,71.0,10.0,71.0
885,82.0,25.0,26.0,56.0,12.0,82.0
886,51.0,23.0,7.0,55.0,5.0,55.0
887,45.0,24.0,6.0,54.0,5.0,54.0
888,50.0,22.0,9.0,65.0,9.0,65.0
889,48.0,23.0,14.0,85.0,11.0,85.0
890,57.0,23.0,15.0,68.0,9.0,68.0
891,56.0,24.0,19.0,104.0,10.0,104.0
892,57.0,24.0,18.0,89.0,11.0,89.0
893,79.0,24.0,23.0,148.0,12.0,148.0
894,73.0,25.0,18.0,71.0,9.0,73.0
895,52.0,24.0,18.0,90.0,11.0,90.0
896,61.0,24.0,15.0,91.0,7.0,91.0
897,75.0,25.0,17.0,72.0,11.0,75.0
898,62.0,27.0,9.0,59.0,11.0,62.0
899,70.0,26.0,19.0,89.0,12.0,89.0
900,84.0,25.0,27.0,88.0,12.0,88.0
901,75.0,27.0,13.0,97.0,11.0,97.0
902,74.0,28.0,18.0,133.0,10.0,133.0
903,69.0,26.0,18.0,81.0,12.0,81.0
904,72.0,27.0,17.0,90.0,8.0,90.0
905,84.0,26.0,20.0,82.0,14.0,84.0
906,73.0,27.0,19.0,67.0,11.0,73.0
907,65.0,26.0,25.0,116.0,17.0,116.0
908,69.0,29.0,17.0,82.0,17.0,82.0
909,62.0,29.0,14.0,85.0,9.0,85.0
910,64.0,27.0,15.0,83.0,8.0,83.0
911,64.0,26.0,12.0,96.0,12.0,96.0
912,71.0,26.0,13.0,88.0,11.0,88.0
913,63.0,28.0,15.0,77.0,10.0,77.0
914,77.0,25.0,14.0,60.0,9.0,77.0
915,67.0,26.0,15.0,75.0,10.0,75.0
916,61.0,26.0,13.0,69.0,13.0,69.0
917,55.0,26.0,6.0,51.0,6.0,55.0
918,55.0,27.0,8.0,72.0,6.0,72.0
919,69.0,26.0,13.0,82.0,18.0,82.0
920,64.0,31.0,11.0,85.0,15.0,85.0
921,71.0,28.0,16.0,52.0,12.0,71.0
922,67.0,28.0,17.0,60.0,13.0,67.0
923,57.0,27.0,11.0,163.0,9.0,163.0
924,80.0,29.0,16.0,160.0,9.0,160.0
925,65.0,26.0,13.0,62.0,9.0,65.0
926,76.0,27.0,16.0,92.0,12.0,92.0
927,59.0,27.0,11.0,91.0,12.0,91.0
928,64.0,27.0,15.0,69.0,9.0,69.0
929,63.0,28.0,16.0,46.0,12.0,63.0
930,64.0,27.0,13.0,78.0,9.0,78.0
931,60.0,27.0,10.0,86.0,5.0,86.0
932,61.0,25.0,14.0,104.0,7.0,104.0
933,83.0,28.0,20.0,77.0,12.0,83.0
934,72.0,28.0,12.0,56.0,8.0,72.0
935,69.0,28.0,17.0,55.2,10.0,69.0
936,69.0,28.0,9.0,65.0,10.0,69.0
937,66.0,27.0,9.0,79.0,8.0,79.0
938,90.0,27.0,14.0,115.0,9.0,115.0
939,74.0,27.0,13.0,100.0,10.0,100.0
940,83.0,27.0,23.0,75.0,10.0,83.0
941,68.0,28.0,13.0,77.0,10.0,77.0
942,58.0,27.0,10.0,70.0,6.0,70.0
943,67.0,28.0,10.0,81.0,8.0,81.0
944,66.0,28.0,10.0,80.0,7.0,80.0
945,67.0,27.0,8.0,61.0,8.0,67.0
946,56.0,28.0,17.0,117.0,8.4,117.0
947,57.0,29.0,8.0,118.0,9.0,118.0
948,72.0,28.0,11.0,74.0,11.0,74.0
949,68.0,31.0,12.0,76.0,10.0,76.0
950,65.0,29.0,12.0,71.0,8.0,71.0
951,69.0,29.0,20.0,76.0,9.0,76.0
952,59.0,27.0,9.0,58.0,6.0,59.0
953,59.0,27.0,9.0,57.0,9.0,59.0
954,66.0,29.0,10.0,53.0,8.0,66.0
955,55.0,28.0,7.0,62.0,6.0,62.0
956,69.0,28.0,9.0,102.0,6.0,102.0
957,88.0,28.0,20.0,99.0,11.0,99.0
958,56.0,27.0,6.0,86.0,6.0,86.0
959,65.0,27.0,11.0,71.0,5.0,71.0
960,64.8,29.0,14.0,185.0,7.0,185.0
961,65.0,31.0,10.0,139.0,13.0,139.0
962,68.0,30.0,10.0,53.0,8.0,68.0
963,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
964,81.0,28.0,19.0,97.0,10.0,97.0
965,67.0,28.0,11.0,103.0,6.0,103.0
966,56.0,29.0,11.0,110.0,5.0,110.0
967,67.0,30.0,10.0,123.0,5.0,123.0
968,63.0,29.0,9.0,80.0,7.0,80.0
969,69.0,27.0,12.0,90.0,10.0,90.0
970,76.0,28.0,22.0,80.0,8.0,80.0
971,63.0,30.0,11.0,62.0,7.0,63.0
972,66.0,29.0,23.0,65.0,8.0,66.0
973,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
974,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
975,67.0,31.0,7.0,97.0,7.0,97.0
976,78.0,30.0,11.0,110.0,6.0,110.0
977,66.0,30.0,9.0,107.0,7.0,107.0
978,69.0,30.0,12.0,93.0,13.0,93.0
979,71.0,30.0,12.0,75.0,8.0,75.0
980,62.0,31.0,8.0,70.0,7.0,70.0
981,67.0,29.0,11.0,93.0,7.0,93.0
982,70.0,30.0,7.0,70.0,6.0,70.0
983,70.0,32.0,17.0,91.0,10.0,91.0
984,74.0,30.0,18.0,129.0,10.0,129.0
985,84.0,33.0,19.0,100.0,11.0,100.0
986,66.0,32.0,14.0,108.0,9.0,108.0
987,65.0,31.0,8.0,70.0,9.0,70.0
988,61.0,30.0,6.0,53.0,5.0,61.0
989,66.0,32.0,5.0,63.0,6.0,66.0
990,63.0,32.0,6.0,119.0,6.0,119.0
991,63.0,32.0,7.0,76.0,6.0,76.0
992,59.0,31.0,6.0,71.0,6.0,71.0
993,57.0,34.0,6.0,135.0,5.0,135.0
994,67.0,32.0,9.0,117.0,7.0,117.0
995,68.0,33.0,9.0,69.0,8.0,69.0
996,66.0,32.0,7.0,70.0,6.0,70.0
997,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
998,64.0,31.0,7.0,68.0,7.0,68.0
999,62.0,31.0,8.0,80.0,8.0,80.0
1000,63.0,33.0,6.0,82.0,7.0,82.0
1001,75.0,31.0,19.0,78.0,8.0,78.0
1002,66.0,31.0,9.0,76.0,8.0,76.0
1003,134.0,33.0,17.0,103.0,10.0,134.0
1004,77.0,34.0,8.0,115.0,9.0,115.0
1005,77.0,31.0,8.0,78.0,8.0,78.0
1006,71.0,33.0,11.0,63.0,8.0,71.0
1007,73.0,33.0,7.0,63.0,9.0,73.0
1008,56.0,31.0,10.2,83.0,5.0,83.0
1009,67.0,33.0,8.0,76.0,9.0,76.0
1010,90.0,34.0,9.0,84.0,10.0,90.0
1011,61.0,31.0,14.0,93.0,8.0,93.0
1012,63.0,32.0,9.0,94.0,9.0,94.0
1013,71.0,33.0,7.0,84.0,11.0,84.0
1014,71.0,33.0,14.8,108.0,7.0,108.0
1015,63.0,33.0,11.8,96.0,9.0,96.0
1016,79.0,34.0,8.0,84.0,12.0,84.0
1017,25.8,32.0,5.0,21.0,3.4,32.0
1018,70.0,31.0,20.0,119.0,9.0,119.0
1019,58.0,31.0,13.0,119.0,8.0,119.0
1020,60.0,33.0,11.0,99.0,9.0,99.0
1021,75.0,32.0,14.0,62.0,9.0,75.0
1022,71.0,32.0,24.0,89.0,6.0,89.0
1023,67.0,33.0,12.0,65.0,6.0,67.0
1024,61.0,33.0,15.0,70.0,8.0,70.0
1025,65.0,33.0,20.0,88.0,9.0,88.0
1026,73.0,34.0,16.0,118.0,7.0,118.0
1027,65.0,33.0,11.0,172.0,7.0,172.0
1028,61.0,34.0,10.0,122.0,6.0,122.0
1029,76.0,34.0,27.0,77.0,8.0,77.0
1030,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
1031,85.0,34.0,27.0,65.0,9.0,85.0
1032,58.0,34.0,11.0,95.0,10.0,95.0
1033,68.0,35.0,16.0,82.0,14.0,82.0
1034,48.0,34.0,6.0,82.0,11.0,82.0
1035,35.0,32.0,17.0,54.0,11.0,54.0
1036,47.0,34.0,9.0,78.0,6.0,78.0
1037,44.0,34.0,9.0,93.0,8.0,93.0
1038,56.0,34.0,7.0,123.0,11.0,123.0
1039,56.0,33.0,17.0,155.0,11.0,155.0
1040,60.0,35.0,22.0,124.0,7.0,124.0
1041,72.0,35.0,17.0,150.0,11.0,150.0
1042,67.0,38.0,10.0,153.0,6.0,153.0
1043,70.0,35.0,14.0,132.0,7.0,132.0
1044,65.0,36.0,10.0,162.0,7.0,162.0
1045,58.48284166164961,32.21153846153846,16.382513661202186,56.74909747292419,11.27262044653349,72.78476630121177
1046,80.0,35.0,29.0,75.0,14.0,80.0
1047,66.0,34.0,32.0,60.0,6.0,66.0
1048,65.0,37.0,19.0,94.0,6.0,94.0
1049,56.0,36.0,11.0,78.0,8.0,78.0
1050,63.0,35.0,13.0,100.0,7.0,100.0
1051,36.0,35.0,10.0,71.0,6.0,71.0
1052,55.0,35.0,8.0,56.0,4.0,56.0
