,PM10,SO2,CO,O3,NO2,Max
0,0.29555555555555557,0.2807017543859649,0.27611940298507465,0.2125,0.029850746268656716,0.2222222222222222
1,0.35555555555555557,0.2807017543859649,0.23880597014925373,0.17083333333333334,0.014925373134328358,0.18106995884773663
2,0.40222222222222226,0.2631578947368421,0.22388059701492538,0.17916666666666667,0.022388059701492536,0.18930041152263374
3,0.36666666666666664,0.2631578947368421,0.2537313432835821,0.1875,0.029850746268656716,0.19753086419753085
4,0.2644444444444444,0.2807017543859649,0.2537313432835821,0.13333333333333333,0.04477611940298507,0.1440329218106996
5,0.3,0.2807017543859649,0.2462686567164179,0.15833333333333333,0.03731343283582089,0.16872427983539096
6,0.2822222222222222,0.2807017543859649,0.2462686567164179,0.15,0.029850746268656716,0.16049382716049382
7,0.3044444444444444,0.2807017543859649,0.26119402985074625,0.14166666666666666,0.03731343283582089,0.1522633744855967
8,0.33111111111111113,0.2631578947368421,0.2462686567164179,0.14166666666666666,0.04477611940298507,0.1522633744855967
9,0.06666666666666667,0.22807017543859648,0.373134328358209,0.16666666666666666,0.11940298507462686,0.20987654320987653
10,0.044444444444444446,0.19298245614035087,0.31343283582089554,0.17083333333333334,0.05223880597014925,0.18106995884773663
11,0.05555555555555555,0.19298245614035087,0.31343283582089554,0.13333333333333333,0.05970149253731343,0.17695473251028807
12,0.06666666666666667,0.17543859649122806,0.19402985074626866,0.05,0.014925373134328358,0.1111111111111111
13,0.05555555555555555,0.17543859649122806,0.16417910447761194,0.05,0.007462686567164179,0.09465020576131687
14,0.044444444444444446,0.17543859649122806,0.1791044776119403,0.1,0.014925373134328358,0.1111111111111111
15,0.0,0.17543859649122806,0.19402985074626866,0.06666666666666667,0.014925373134328358,0.1111111111111111
16,0.03333333333333333,0.17543859649122806,0.18955223880597014,0.125,0.04776119402985075,0.13580246913580246
17,0.044444444444444446,0.17543859649122806,0.1791044776119403,0.09583333333333334,0.03731343283582089,0.10699588477366255
18,0.03333333333333333,0.17543859649122806,0.17164179104477612,0.05416666666666667,0.014925373134328358,0.09876543209876543
