,PM10,SO2,CO,O3,NO2,Max
0,0.45882352941176474,0.19607843137254902,0.14285714285714285,0.24454148471615722,0.06164383561643835,0.2606837606837607
1,0.16470588235294115,0.16666666666666666,0.05714285714285714,0.15283842794759825,0.08904109589041095,0.17094017094017094
2,0.22352941176470587,0.16666666666666666,0.0857142857142857,0.21834061135371177,0.0547945205479452,0.23504273504273507
3,0.11764705882352938,0.17647058823529413,0.10857142857142855,0.24454148471615722,0.08904109589041095,0.2606837606837607
4,0.1764705882352941,0.14705882352941177,0.07142857142857142,0.22707423580786026,0.0684931506849315,0.2435897435897436
5,0.18823529411764706,0.1568627450980392,0.14285714285714285,0.2489082969432314,0.07534246575342465,0.26495726495726496
6,0.2117647058823529,0.16666666666666666,0.14285714285714285,0.21834061135371177,0.1232876712328767,0.23504273504273507
7,0.1764705882352941,0.17647058823529413,0.0857142857142857,0.20524017467248906,0.0821917808219178,0.22222222222222224
8,0.1411764705882353,0.16666666666666666,0.07142857142857142,0.18777292576419213,0.06164383561643835,0.20512820512820515
9,0.3411764705882353,0.21568627450980393,0.14285714285714285,0.34061135371179035,0.0958904109589041,0.3547008547008547
10,0.23529411764705882,0.16666666666666666,0.14285714285714285,0.26200873362445415,0.1232876712328767,0.2777777777777778
11,0.18823529411764706,0.16666666666666666,0.15714285714285714,0.26200873362445415,0.11643835616438356,0.2777777777777778
12,0.1411764705882353,0.1568627450980392,0.09999999999999999,0.10480349344978165,0.02054794520547945,0.12393162393162395
13,0.09411764705882353,0.14705882352941177,0.09999999999999999,0.10480349344978165,0.0273972602739726,0.12393162393162395
14,0.0,0.1568627450980392,0.09999999999999999,0.1615720524017467,0.03424657534246575,0.17948717948717952
15,0.047058823529411764,0.1568627450980392,0.0857142857142857,0.12663755458515283,0.0273972602739726,0.1452991452991453
16,0.05882352941176469,0.16666666666666666,0.41428571428571426,0.18777292576419213,0.0821917808219178,0.20512820512820515
17,0.49621338413908,0.2527461246278608,0.17669129243794998,0.27412663755458516,0.08792001077509315,0.3200404217498231
18,0.49621338413908,0.2527461246278608,0.17669129243794998,0.27412663755458516,0.08792001077509315,0.3200404217498231
19,0.10588235294117643,0.16666666666666666,0.05714285714285714,0.1091703056768559,0.0273972602739726,0.12820512820512822
20,0.3176470588235294,0.21568627450980393,0.11428571428571427,0.148471615720524,0.0547945205479452,0.17094017094017094
21,0.2823529411764706,0.16666666666666666,0.0857142857142857,0.11790393013100436,0.06164383561643835,0.15811965811965814
22,0.2117647058823529,0.18627450980392157,0.14,0.20087336244541484,0.0684931506849315,0.21794871794871798
23,0.22352941176470587,0.2058823529411765,0.0857142857142857,0.12663755458515283,0.08904109589041095,0.1452991452991453
24,0.15294117647058825,0.18627450980392157,0.0857142857142857,0.12663755458515283,0.08904109589041095,0.1452991452991453
25,0.1411764705882353,0.19607843137254902,0.13428571428571429,0.1834061135371179,0.07534246575342465,0.20085470085470086
26,0.24705882352941178,0.2058823529411765,0.12857142857142856,0.19213973799126638,0.0821917808219178,0.20940170940170943
27,0.15294117647058825,0.2058823529411765,0.11428571428571427,0.19213973799126638,0.0547945205479452,0.20940170940170943
28,0.2117647058823529,0.18627450980392157,0.05714285714285714,0.18777292576419213,0.0547945205479452,0.20512820512820515
29,0.10588235294117643,0.19607843137254902,0.14285714285714285,0.14410480349344978,0.04794520547945205,0.1623931623931624
30,0.22352941176470587,0.19607843137254902,0.14285714285714285,0.11790393013100436,0.1095890410958904,0.13675213675213677
31,0.16470588235294115,0.19607843137254902,0.17142857142857143,0.1353711790393013,0.0684931506849315,0.15384615384615385
32,0.2823529411764706,0.2058823529411765,0.24285714285714283,0.1353711790393013,0.0958904109589041,0.15811965811965814
33,0.2823529411764706,0.19607843137254902,0.2571428571428571,0.17467248908296942,0.07534246575342465,0.19230769230769232
34,0.08235294117647057,0.18627450980392157,0.11428571428571427,0.14410480349344978,0.03424657534246575,0.1623931623931624
