,PM10,SO2,CO,O3,NO2,Max
0,0.6120689655172413,0.2636363636363636,0.15254237288135591,0.14871794871794872,0.03773584905660377,0.36683417085427134
1,0.31896551724137934,0.24545454545454543,0.025423728813559324,0.14871794871794872,0.01886792452830189,0.19597989949748745
2,0.4224137931034483,0.2545454545454545,0.05084745762711865,0.1641025641025641,0.01886792452830189,0.2562814070351759
3,0.3706896551724138,0.2818181818181818,0.05084745762711865,0.3025641025641026,0.05660377358490566,0.3165829145728643
4,0.4482758620689655,0.2545454545454545,0.1271186440677966,0.3282051282051282,0.07547169811320754,0.3417085427135678
5,0.27586206896551724,0.2545454545454545,0.06779661016949153,0.3128205128205128,0.0660377358490566,0.32663316582914576
6,0.39655172413793105,0.2636363636363636,0.03389830508474576,0.29743589743589743,0.02830188679245283,0.31155778894472363
7,0.3017241379310345,0.2636363636363636,0.07627118644067796,0.24615384615384614,0.03773584905660377,0.2613065326633166
8,0.2413793103448276,0.2636363636363636,0.04237288135593221,0.3282051282051282,0.02830188679245283,0.3417085427135678
9,0.4482758620689655,0.2727272727272727,0.1694915254237288,0.317948717948718,0.07547169811320754,0.3316582914572864
10,0.32758620689655177,0.2545454545454545,0.10169491525423728,0.25641025641025644,0.07547169811320754,0.271356783919598
11,0.17241379310344826,0.2545454545454545,0.05084745762711865,0.14358974358974358,0.01886792452830189,0.16080402010050251
12,0.17241379310344826,0.24545454545454543,0.016949152542372885,0.1282051282051282,0.0,0.1457286432160804
13,0.1810344827586207,0.24545454545454543,0.025423728813559324,0.1282051282051282,0.0,0.1457286432160804
14,0.28448275862068967,0.1709090909090909,0.09322033898305085,0.13743589743589743,0.05660377358490566,0.17587939698492464
15,0.33620689655172414,0.10909090909090907,0.1288135593220339,0.15487179487179487,0.06981132075471698,0.20603015075376885
16,0.11206896551724138,0.24545454545454543,0.025423728813559324,0.13846153846153844,0.009433962264150943,0.15577889447236182
17,0.20689655172413793,0.24545454545454543,0.05084745762711865,0.13333333333333333,0.02830188679245283,0.15075376884422112
18,0.1896551724137931,0.24545454545454543,0.025423728813559324,0.1282051282051282,0.015094339622641511,0.1457286432160804
19,0.21551724137931033,0.2545454545454545,0.03389830508474576,0.13333333333333333,0.02830188679245283,0.15075376884422112
20,0.3879310344827586,0.2727272727272727,0.07627118644067796,0.26153846153846155,0.02830188679245283,0.2763819095477387
21,0.4482758620689655,0.2727272727272727,0.07627118644067796,0.23589743589743586,0.03773584905660377,0.271356783919598
22,0.3706896551724138,0.2818181818181818,0.04237288135593221,0.22564102564102564,0.02830188679245283,0.24120603015075376
23,0.14482758620689654,0.13454545454545455,0.03389830508474576,0.11589743589743591,0.01886792452830189,0.02512562814070352
24,0.2413793103448276,0.2545454545454545,0.04067796610169491,0.1282051282051282,0.026415094339622643,0.15075376884422112
25,0.31896551724137934,0.2727272727272727,0.05084745762711865,0.2512820512820513,0.01886792452830189,0.2663316582914573
26,0.47413793103448276,0.2818181818181818,0.10169491525423728,0.2871794871794872,0.0660377358490566,0.30150753768844224
27,0.33620689655172414,0.2636363636363636,0.07627118644067796,0.20512820512820512,0.02830188679245283,0.22110552763819097
28,0.21551724137931033,0.2545454545454545,0.06779661016949153,0.14358974358974358,0.03773584905660377,0.16080402010050251
29,0.2413793103448276,0.2636363636363636,0.11016949152542373,0.25641025641025644,0.009433962264150943,0.271356783919598
30,0.25862068965517243,0.2636363636363636,0.059322033898305086,0.18974358974358974,0.02830188679245283,0.20603015075376885
31,0.20689655172413793,0.2727272727272727,0.06779661016949153,0.20512820512820512,0.02830188679245283,0.22110552763819097
32,0.1896551724137931,0.2636363636363636,0.059322033898305086,0.1692307692307692,0.02830188679245283,0.18592964824120603
33,0.31896551724137934,0.2545454545454545,0.09322033898305085,0.13333333333333333,0.05660377358490566,0.19597989949748745
34,0.10344827586206895,0.2545454545454545,0.016949152542372885,0.10256410256410257,0.007547169811320755,0.15075376884422112
35,0.09482758620689655,0.45818181818181813,0.3694915254237289,0.07487179487179488,0.49433962264150944,0.06532663316582915
36,0.09482758620689655,0.45818181818181813,0.3694915254237289,0.07487179487179488,0.49433962264150944,0.06532663316582915
37,0.14655172413793102,0.2781818181818182,0.2508474576271187,0.09743589743589744,0.4566037735849056,0.09547738693467336
38,0.20689655172413793,0.2636363636363636,0.025423728813559324,0.14871794871794872,0.020754716981132078,0.1658291457286432
39,0.1810344827586207,0.2636363636363636,0.04237288135593221,0.12307692307692307,0.01886792452830189,0.15577889447236182
40,0.12068965517241378,0.2636363636363636,0.03389830508474576,0.1846153846153846,0.01886792452830189,0.20100502512562815
41,0.21551724137931033,0.2636363636363636,0.059322033898305086,0.21025641025641026,0.02830188679245283,0.22613065326633167
42,0.27586206896551724,0.2545454545454545,0.10169491525423728,0.19999999999999998,0.05660377358490566,0.21608040201005024
43,0.3017241379310345,0.2636363636363636,0.07627118644067796,0.26666666666666666,0.05660377358490566,0.2814070351758794
44,0.27586206896551724,0.2727272727272727,0.15254237288135591,0.27692307692307694,0.0660377358490566,0.2914572864321608
45,0.1810344827586207,0.2727272727272727,0.03389830508474576,0.24102564102564103,0.04716981132075472,0.2562814070351759
46,0.1982758620689655,0.2636363636363636,0.05084745762711865,0.26153846153846155,0.04716981132075472,0.2763819095477387
47,0.27586206896551724,0.10363636363636364,0.06779661016949153,0.14461538461538462,0.033962264150943396,0.1708542713567839
48,0.3620689655172414,0.16727272727272724,0.14915254237288136,0.1958974358974359,0.05660377358490566,0.22110552763819097
